"TIME_ID","DAY_NAME","DAY_NUMBER_IN_WEEK","DAY_NUMBER_IN_MONTH","CALENDAR_WEEK_NUMBER","FISCAL_WEEK_NUMBER","WEEK_ENDING_DAY","WEEK_ENDING_DAY_ID","CALENDAR_MONTH_NUMBER","FISCAL_MONTH_NUMBER","CALENDAR_MONTH_DESC","CALENDAR_MONTH_ID","FISCAL_MONTH_DESC","FISCAL_MONTH_ID","DAYS_IN_CAL_MONTH","DAYS_IN_FIS_MONTH","END_OF_CAL_MONTH","END_OF_FIS_MONTH","CALENDAR_MONTH_NAME","FISCAL_MONTH_NAME","CALENDAR_QUARTER_DESC","CALENDAR_QUARTER_ID","FISCAL_QUARTER_DESC","FISCAL_QUARTER_ID","DAYS_IN_CAL_QUARTER","DAYS_IN_FIS_QUARTER","END_OF_CAL_QUARTER","END_OF_FIS_QUARTER","CALENDAR_QUARTER_NUMBER","FISCAL_QUARTER_NUMBER","CALENDAR_YEAR","CALENDAR_YEAR_ID","FISCAL_YEAR","FISCAL_YEAR_ID","DAYS_IN_CAL_YEAR","DAYS_IN_FIS_YEAR","END_OF_CAL_YEAR","END_OF_FIS_YEAR"
2022-11-12,"Saturday",6,12,46,46,2022-11-13,1585,11,11,"2022-11",1718,"2022-11",1766,30,28,2022-11-30,2022-11-25,"November","November","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-11-13,"Sunday",7,13,46,46,2022-11-13,1585,11,11,"2022-11",1718,"2022-11",1766,30,28,2022-11-30,2022-11-25,"November","November","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-11-14,"Monday",1,14,46,46,2022-11-20,1585,11,11,"2022-11",1718,"2022-11",1766,30,28,2022-11-30,2022-11-25,"November","November","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-11-15,"Tuesday",2,15,46,46,2022-11-20,1585,11,11,"2022-11",1718,"2022-11",1766,30,28,2022-11-30,2022-11-25,"November","November","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-11-16,"Wednesday",3,16,46,46,2022-11-20,1585,11,11,"2022-11",1718,"2022-11",1766,30,28,2022-11-30,2022-11-25,"November","November","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-11-17,"Thursday",4,17,46,46,2022-11-20,1585,11,11,"2022-11",1718,"2022-11",1766,30,28,2022-11-30,2022-11-25,"November","November","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-11-18,"Friday",5,18,46,46,2022-11-20,1585,11,11,"2022-11",1718,"2022-11",1766,30,28,2022-11-30,2022-11-25,"November","November","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-11-19,"Saturday",6,19,47,47,2022-11-20,1633,11,11,"2022-11",1718,"2022-11",1766,30,28,2022-11-30,2022-11-25,"November","November","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-11-20,"Sunday",7,20,47,47,2022-11-20,1633,11,11,"2022-11",1718,"2022-11",1766,30,28,2022-11-30,2022-11-25,"November","November","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-11-21,"Monday",1,21,47,47,2022-11-27,1633,11,11,"2022-11",1718,"2022-11",1766,30,28,2022-11-30,2022-11-25,"November","November","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-11-22,"Tuesday",2,22,47,47,2022-11-27,1633,11,11,"2022-11",1718,"2022-11",1766,30,28,2022-11-30,2022-11-25,"November","November","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-11-23,"Wednesday",3,23,47,47,2022-11-27,1633,11,11,"2022-11",1718,"2022-11",1766,30,28,2022-11-30,2022-11-25,"November","November","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-11-24,"Thursday",4,24,47,47,2022-11-27,1633,11,11,"2022-11",1718,"2022-11",1766,30,28,2022-11-30,2022-11-25,"November","November","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-11-25,"Friday",5,25,47,47,2022-11-27,1633,11,11,"2022-11",1718,"2022-11",1766,30,28,2022-11-30,2022-11-25,"November","November","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-11-26,"Saturday",6,26,48,48,2022-11-27,1471,11,12,"2022-11",1718,"2022-12",1767,30,35,2022-11-30,2022-12-30,"November","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-11-27,"Sunday",7,27,48,48,2022-11-27,1471,11,12,"2022-11",1718,"2022-12",1767,30,35,2022-11-30,2022-12-30,"November","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-11-28,"Monday",1,28,48,48,2022-12-04,1471,11,12,"2022-11",1718,"2022-12",1767,30,35,2022-11-30,2022-12-30,"November","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-11-29,"Tuesday",2,29,48,48,2022-12-04,1471,11,12,"2022-11",1718,"2022-12",1767,30,35,2022-11-30,2022-12-30,"November","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-11-30,"Wednesday",3,30,48,48,2022-12-04,1471,11,12,"2022-11",1718,"2022-12",1767,30,35,2022-11-30,2022-12-30,"November","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-01,"Thursday",4,1,48,48,2022-12-04,1471,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-02,"Friday",5,2,48,48,2022-12-04,1471,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-03,"Saturday",6,3,49,49,2022-12-04,1520,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-04,"Sunday",7,4,49,49,2022-12-04,1520,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-05,"Monday",1,5,49,49,2022-12-11,1520,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-06,"Tuesday",2,6,49,49,2022-12-11,1520,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-07,"Wednesday",3,7,49,49,2022-12-11,1520,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-08,"Thursday",4,8,49,49,2022-12-11,1520,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-09,"Friday",5,9,49,49,2022-12-11,1520,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-10,"Saturday",6,10,50,50,2022-12-11,1568,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-11,"Sunday",7,11,50,50,2022-12-11,1568,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-12,"Monday",1,12,50,50,2022-12-18,1568,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-13,"Tuesday",2,13,50,50,2022-12-18,1568,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-14,"Wednesday",3,14,50,50,2022-12-18,1568,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-15,"Thursday",4,15,50,50,2022-12-18,1568,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-16,"Friday",5,16,50,50,2022-12-18,1568,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-17,"Saturday",6,17,51,51,2022-12-18,1616,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-18,"Sunday",7,18,51,51,2022-12-18,1616,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-19,"Monday",1,19,51,51,2022-12-25,1616,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-20,"Tuesday",2,20,51,51,2022-12-25,1616,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-21,"Wednesday",3,21,51,51,2022-12-25,1616,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-22,"Thursday",4,22,51,51,2022-12-25,1616,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-23,"Friday",5,23,51,51,2022-12-25,1616,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-24,"Saturday",6,24,52,52,2022-12-25,1663,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-25,"Sunday",7,25,52,52,2022-12-25,1663,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-26,"Monday",1,26,52,52,2023-01-01,1663,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-27,"Tuesday",2,27,52,52,2023-01-01,1663,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-28,"Wednesday",3,28,52,52,2023-01-01,1663,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-29,"Thursday",4,29,52,52,2023-01-01,1663,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-30,"Friday",5,30,52,52,2023-01-01,1663,12,12,"2022-12",1719,"2022-12",1767,31,35,2022-12-31,2022-12-30,"December","December","2022-04",1784,"2022-04",1800,92,91,2022-12-31,2022-12-30,4,4,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-12-31,"Saturday",6,31,53,53,2023-01-01,1500,12,1,"2022-12",1719,"2023-01",1768,31,28,2022-12-31,2023-01-27,"December","January","2022-04",1784,"2023-01",1801,92,1,2022-12-31,2022-12-31,4,1,2022,1805,2023,1810,365,364,2022-12-31,2023-12-29
2023-01-01,"Sunday",7,1,1,1,2023-01-01,1500,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-02,"Monday",1,2,1,1,2023-01-08,1500,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-03,"Tuesday",2,3,1,1,2023-01-08,1500,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-04,"Wednesday",3,4,1,1,2023-01-08,1500,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-05,"Thursday",4,5,1,1,2023-01-08,1500,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-06,"Friday",5,6,1,1,2023-01-08,1500,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-07,"Saturday",6,7,1,1,2023-01-08,1821,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-08,"Sunday",7,8,2,2,2023-01-08,1821,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-09,"Monday",1,9,2,2,2023-01-15,1821,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-10,"Tuesday",2,10,2,2,2023-01-15,1821,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-11,"Wednesday",3,11,2,2,2023-01-15,1821,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-12,"Thursday",4,12,2,2,2023-01-15,1821,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-13,"Friday",5,13,2,2,2023-01-15,1821,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-14,"Saturday",6,14,2,2,2023-01-15,1829,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-15,"Sunday",7,15,3,3,2023-01-15,1829,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-16,"Monday",1,16,3,3,2023-01-22,1829,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-17,"Tuesday",2,17,3,3,2023-01-22,1829,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-18,"Wednesday",3,18,3,3,2023-01-22,1829,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-19,"Thursday",4,19,3,3,2023-01-22,1829,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-20,"Friday",5,20,3,3,2023-01-22,1829,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-21,"Saturday",6,21,3,3,2023-01-22,1837,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-22,"Sunday",7,22,4,4,2023-01-22,1837,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-23,"Monday",1,23,4,4,2023-01-29,1837,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-24,"Tuesday",2,24,4,4,2023-01-29,1837,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-25,"Wednesday",3,25,4,4,2023-01-29,1837,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-26,"Thursday",4,26,4,4,2023-01-29,1837,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-27,"Friday",5,27,4,4,2023-01-29,1837,1,1,"2023-01",1812,"2023-01",1768,31,28,2023-01-31,2023-01-27,"January","January","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-28,"Saturday",6,28,4,4,2023-01-29,1845,1,2,"2023-01",1812,"2023-02",1846,31,28,2023-01-31,2023-02-24,"January","February","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-29,"Sunday",7,29,5,5,2023-01-29,1845,1,2,"2023-01",1812,"2023-02",1846,31,28,2023-01-31,2023-02-24,"January","February","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-30,"Monday",1,30,5,5,2023-02-05,1845,1,2,"2023-01",1812,"2023-02",1846,31,28,2023-01-31,2023-02-24,"January","February","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-01-31,"Tuesday",2,31,5,5,2023-02-05,1845,1,2,"2023-01",1812,"2023-02",1846,31,28,2023-01-31,2023-02-24,"January","February","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-02-01,"Wednesday",3,1,5,5,2023-02-05,1845,2,2,"2023-02",1851,"2023-02",1846,28,28,2023-02-28,2023-02-24,"February","February","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-02-02,"Thursday",4,2,5,5,2023-02-05,1845,2,2,"2023-02",1851,"2023-02",1846,28,28,2023-02-28,2023-02-24,"February","February","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-02-03,"Friday",5,3,5,5,2023-02-05,1845,2,2,"2023-02",1851,"2023-02",1846,28,28,2023-02-28,2023-02-24,"February","February","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-02-04,"Saturday",6,4,5,5,2023-02-05,1855,2,2,"2023-02",1851,"2023-02",1846,28,28,2023-02-28,2023-02-24,"February","February","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-02-05,"Sunday",7,5,6,6,2023-02-05,1855,2,2,"2023-02",1851,"2023-02",1846,28,28,2023-02-28,2023-02-24,"February","February","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-02-06,"Monday",1,6,6,6,2023-02-12,1855,2,2,"2023-02",1851,"2023-02",1846,28,28,2023-02-28,2023-02-24,"February","February","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-02-07,"Tuesday",2,7,6,6,2023-02-12,1855,2,2,"2023-02",1851,"2023-02",1846,28,28,2023-02-28,2023-02-24,"February","February","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-02-08,"Wednesday",3,8,6,6,2023-02-12,1855,2,2,"2023-02",1851,"2023-02",1846,28,28,2023-02-28,2023-02-24,"February","February","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-02-09,"Thursday",4,9,6,6,2023-02-12,1855,2,2,"2023-02",1851,"2023-02",1846,28,28,2023-02-28,2023-02-24,"February","February","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-02-10,"Friday",5,10,6,6,2023-02-12,1855,2,2,"2023-02",1851,"2023-02",1846,28,28,2023-02-28,2023-02-24,"February","February","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
2023-02-11,"Saturday",6,11,6,6,2023-02-12,1863,2,2,"2023-02",1851,"2023-02",1846,28,28,2023-02-28,2023-02-24,"February","February","2023-01",1814,"2023-01",1801,90,1,2023-03-31,2022-12-31,1,1,2023,1813,2023,1810,365,364,2023-12-31,2023-12-29
